stop,day,time_slot,total,corridor,percentage
Iyyappanthangal,Tue,08:00-08:30,119,Thiruvanmiyur,0.2962447610621292
Iyyappanthangal,Tue,08:00-08:30,119,Broadway,0.11494823058503313
Iyyappanthangal,Fri,08:30-09:00,36,Vadapalani,0.552269425184402
Iyyappanthangal,Fri,08:30-09:00,36,Thiruvanmiyur,0.33933349960051007
Iyyappanthangal,Fri,08:30-09:00,36,Broadway,0.1083970752150879
Valasaravakkam,Tue,07:30-08:00,47,Vadapalani,0.6514230390571979
Valasaravakkam,Tue,07:30-08:00,47,Broadway,0.34857696094280216
Porur,Thu,12:00-12:30,22,Vadapalani,0.25256277257917936
Porur,Thu,12:00-12:30,22,Thiruvanmiyur,0.3813243381407911
Porur,Thu,12:00-12:30,22,Broadway,0.36611288928002955
Valasaravakkam,Wed,20:00-20:30,82,Vadapalani,0.2988606242694693
Valasaravakkam,Wed,20:00-20:30,82,Broadway,0.7011393757305306
Iyyappanthangal,Tue,17:00-17:30,27,Vadapalani,0.24906578337597673
Iyyappanthangal,Tue,17:00-17:30,27,Thiruvanmiyur,0.4505921248571248
Iyyappanthangal,Tue,17:00-17:30,27,Broadway,0.3003420917668984
Ramapuram,Sat,15:30-16:00,97,Thiruvanmiyur,1.0
Ramapuram,Sun,20:00-20:30,62,Thiruvanmiyur,1.0
Porur,Wed,14:30-15:00,80,Vadapalani,0.2724523291813696
Porur,Wed,14:30-15:00,80,Thiruvanmiyur,0.42158580182526517
Porur,Wed,14:30-15:00,80,Broadway,0.3059618689933652
Porur,Mon,21:00-21:30,68,Vadapalani,0.300014921696316
Porur,Mon,21:00-21:30,68,Thiruvanmiyur,0.414176332905523
Porur,Mon,21:00-21:30,68,Broadway,0.28580874539816103
Valasaravakkam,Tue,21:30-22:00,35,Vadapalani,0.22340041842664948
Valasaravakkam,Tue,21:30-22:00,35,Broadway,0.7765995815733506
Iyyappanthangal,Mon,18:30-19:00,94,Vadapalani,0.3271104340476555
Iyyappanthangal,Mon,18:30-19:00,94,Thiruvanmiyur,0.4448537142215153
Iyyappanthangal,Mon,18:30-19:00,94,Broadway,0.2280358517308291
Valasaravakkam,Wed,17:30-18:00,119,Vadapalani,0.2711581619169104
Valasaravakkam,Wed,17:30-18:00,119,Broadway,0.7288418380830896
Iyyappanthangal,Mon,14:30-15:00,82,Vadapalani,0.32371509127710935
Iyyappanthangal,Mon,14:30-15:00,82,Thiruvanmiyur,0.35570104373553824
Iyyappanthangal,Mon,14:30-15:00,82,Broadway,0.3205838649873524
Porur,Sat,06:30-07:00,68,Vadapalani,0.5871563511141008
Porur,Sat,06:30-07:00,68,Thiruvanmiyur,0.23650211480839775
Porur,Sat,06:30-07:00,68,Broadway,0.17634153407750147
Iyyappanthangal,Sun,21:00-21:30,71,Vadapalani,0.2685815972320832
Iyyappanthangal,Sun,21:00-21:30,71,Thiruvanmiyur,0.4706448078478689
Iyyappanthangal,Sun,21:00-21:30,71,Broadway,0.26077359492004804
Porur,Fri,10:00-10:30,102,Vadapalani,0.2980211161688829
Porur,Fri,10:00-10:30,102,Thiruvanmiyur,0.4257581060764418
Porur,Fri,10:00-10:30,102,Broadway,0.2762207777546752
Iyyappanthangal,Fri,20:00-20:30,88,Vadapalani,0.25770439038140525
Iyyappanthangal,Fri,20:00-20:30,88,Thiruvanmiyur,0.4617585449186754
Iyyappanthangal,Fri,20:00-20:30,88,Broadway,0.28053706469991935
Porur,Wed,17:30-18:00,51,Vadapalani,0.21267281166656107
Porur,Wed,17:30-18:00,51,Thiruvanmiyur,0.4571395572718218
Porur,Wed,17:30-18:00,51,Broadway,0.33018763106161697
Porur,Fri,08:30-09:00,100,Vadapalani,0.593238038111818
Porur,Fri,08:30-09:00,100,Thiruvanmiyur,0.22576975989512296
Porur,Fri,08:30-09:00,100,Broadway,0.18099220199305904
Ramapuram,Tue,18:30-19:00,117,Thiruvanmiyur,1.0
Ramapuram,Thu,11:30-12:00,55,Thiruvanmiyur,1.0
Ramapuram,Tue,17:30-18:00,47,Thiruvanmiyur,1.0
Valasaravakkam,Fri,15:00-15:30,50,Vadapalani,0.39241005265756734
Valasaravakkam,Fri,15:00-15:30,50,Broadway,0.6075899473424327
Porur,Mon,09:00-09:30,120,Vadapalani,0.6010521455875583
Porur,Mon,09:00-09:30,120,Thiruvanmiyur,0.2621533990404192
Porur,Mon,09:00-09:30,120,Broadway,0.13679445537202256
Valasaravakkam,Thu,19:00-19:30,49,Vadapalani,0.3119946458312814
Valasaravakkam,Thu,19:00-19:30,49,Broadway,0.6880053541687188
Iyyappanthangal,Sat,14:00-14:30,86,Vadapalani,0.2473150909836148
Iyyappanthangal,Sat,14:00-14:30,86,Thiruvanmiyur,0.44862899587388233
Iyyappanthangal,Sat,14:00-14:30,86,Broadway,0.3040559131425028
Valasaravakkam,Fri,10:30-11:00,28,Vadapalani,0.41609614137873424
Valasaravakkam,Fri,10:30-11:00,28,Broadway,0.5839038586212657
Porur,Sun,12:30-13:00,94,Vadapalani,0.23568002427315818
Porur,Sun,12:30-13:00,94,Thiruvanmiyur,0.37889258227727535
Porur,Sun,12:30-13:00,94,Broadway,0.3854273934495664
Iyyappanthangal,Thu,18:30-19:00,22,Vadapalani,0.32183726236222965
Iyyappanthangal,Thu,18:30-19:00,22,Thiruvanmiyur,0.4683671156213077
Iyyappanthangal,Thu,18:30-19:00,22,Broadway,0.2097956220164628
Iyyappanthangal,Tue,14:00-14:30,42,Vadapalani,0.24429055847695955
Iyyappanthangal,Tue,14:00-14:30,42,Thiruvanmiyur,0.4272480171692256
Iyyappanthangal,Tue,14:00-14:30,42,Broadway,0.32846142435381487
Iyyappanthangal,Tue,09:00-09:30,30,Vadapalani,0.5550191664340492
Iyyappanthangal,Tue,09:00-09:30,30,Thiruvanmiyur,0.2690707633547842
Iyyappanthangal,Tue,09:00-09:30,30,Broadway,0.17591007021116656
Iyyappanthangal,Fri,13:30-14:00,29,Vadapalani,0.3690158600859769
Iyyappanthangal,Fri,13:30-14:00,29,Thiruvanmiyur,0.3703207430177782
Iyyappanthangal,Fri,13:30-14:00,29,Broadway,0.2606633968962449
Valasaravakkam,Tue,15:00-15:30,30,Vadapalani,0.40073094348316474
Valasaravakkam,Tue,15:00-15:30,30,Broadway,0.5992690565168354
Ramapuram,Mon,10:30-11:00,57,Thiruvanmiyur,1.0
Valasaravakkam,Fri,19:30-20:00,30,Vadapalani,0.3073953366515901
Valasaravakkam,Fri,19:30-20:00,30,Broadway,0.69260466334841
Porur,Fri,16:00-16:30,38,Vadapalani,0.2194761616064533
Porur,Fri,16:00-16:30,38,Thiruvanmiyur,0.5312356686153019
Porur,Fri,16:00-16:30,38,Broadway,0.24928816977824475
Ramapuram,Fri,07:00-07:30,53,Thiruvanmiyur,1.0
Valasaravakkam,Fri,20:00-20:30,62,Vadapalani,0.3629261322203351
Valasaravakkam,Fri,20:00-20:30,62,Broadway,0.6370738677796649
Valasaravakkam,Sun,14:00-14:30,119,Vadapalani,0.46727431372001343
Valasaravakkam,Sun,14:00-14:30,119,Broadway,0.5327256862799865
Iyyappanthangal,Mon,15:30-16:00,111,Vadapalani,0.32249566785609424
Iyyappanthangal,Mon,15:30-16:00,111,Thiruvanmiyur,0.3379578684442759
Iyyappanthangal,Mon,15:30-16:00,111,Broadway,0.33954646369962976
Iyyappanthangal,Wed,10:30-11:00,90,Vadapalani,0.30239359254260856
Iyyappanthangal,Wed,10:30-11:00,90,Thiruvanmiyur,0.45427622384046484
Iyyappanthangal,Wed,10:30-11:00,90,Broadway,0.24333018361692663
Ramapuram,Sun,14:30-15:00,112,Thiruvanmiyur,1.0
Ramapuram,Mon,13:00-13:30,104,Thiruvanmiyur,1.0
Porur,Wed,18:00-18:30,120,Vadapalani,0.19493091928182668
Porur,Wed,18:00-18:30,120,Thiruvanmiyur,0.5682805321615447
Porur,Wed,18:00-18:30,120,Broadway,0.2367885485566285
Porur,Wed,11:30-12:00,20,Vadapalani,0.3021594202026112
Porur,Wed,11:30-12:00,20,Thiruvanmiyur,0.3643700567313083
Porur,Wed,11:30-12:00,20,Broadway,0.3334705230660804
Valasaravakkam,Fri,19:00-19:30,22,Vadapalani,0.32113717651739504
Valasaravakkam,Fri,19:00-19:30,22,Broadway,0.6788628234826051
Porur,Sun,08:30-09:00,55,Vadapalani,0.6113008829761511
Porur,Sun,08:30-09:00,55,Thiruvanmiyur,0.2349517733301923
Porur,Sun,08:30-09:00,55,Broadway,0.15374734369365659
Ramapuram,Tue,13:30-14:00,36,Thiruvanmiyur,1.0
Iyyappanthangal,Sat,20:30-21:00,26,Vadapalani,0.3232311257949338
Iyyappanthangal,Sat,20:30-21:00,26,Thiruvanmiyur,0.4675939239597281
Iyyappanthangal,Sat,20:30-21:00,26,Broadway,0.2091749502453382
Porur,Sun,19:00-19:30,117,Vadapalani,0.19213829715880454
Porur,Sun,19:00-19:30,117,Thiruvanmiyur,0.5077387350612231
Porur,Sun,19:00-19:30,117,Broadway,0.30012296777997227
Valasaravakkam,Mon,20:00-20:30,32,Vadapalani,0.28361766107691616
Valasaravakkam,Mon,20:00-20:30,32,Broadway,0.7163823389230839
Valasaravakkam,Wed,07:30-08:00,68,Vadapalani,0.6725457491343918
Valasaravakkam,Wed,07:30-08:00,68,Broadway,0.32745425086560803
Iyyappanthangal,Fri,19:30-20:00,72,Vadapalani,0.2934613812285203
Iyyappanthangal,Fri,19:30-20:00,72,Thiruvanmiyur,0.4936600095967683
Iyyappanthangal,Fri,19:30-20:00,72,Broadway,0.2128786091747114
Ramapuram,Mon,08:30-09:00,110,Thiruvanmiyur,1.0
Porur,Sun,06:00-06:30,51,Vadapalani,0.6262820291102744
Porur,Sun,06:00-06:30,51,Thiruvanmiyur,0.23290072335044898
Porur,Sun,06:00-06:30,51,Broadway,0.14081724753927655
Porur,Sat,20:30-21:00,29,Vadapalani,0.24543694447718187
Porur,Sat,20:30-21:00,29,Thiruvanmiyur,0.5183011190398465
Porur,Sat,20:30-21:00,29,Broadway,0.2362619364829716
Valasaravakkam,Fri,21:00-21:30,61,Vadapalani,0.18369403014650124
Valasaravakkam,Fri,21:00-21:30,61,Broadway,0.8163059698534988
Iyyappanthangal,Wed,19:00-19:30,90,Vadapalani,0.25112766577580803
Iyyappanthangal,Wed,19:00-19:30,90,Thiruvanmiyur,0.4947458860512618
Iyyappanthangal,Wed,19:00-19:30,90,Broadway,0.25412644817293023
Iyyappanthangal,Wed,11:00-11:30,80,Vadapalani,0.3451274910964374
Iyyappanthangal,Wed,11:00-11:30,80,Thiruvanmiyur,0.3411512301168464
Iyyappanthangal,Wed,11:00-11:30,80,Broadway,0.313721278786716
Ramapuram,Thu,10:00-10:30,60,Thiruvanmiyur,1.0
Valasaravakkam,Thu,20:30-21:00,102,Vadapalani,0.37112869431614287
Valasaravakkam,Thu,20:30-21:00,102,Broadway,0.6288713056838571
Valasaravakkam,Wed,16:30-17:00,27,Vadapalani,0.3219904899146686
Valasaravakkam,Wed,16:30-17:00,27,Broadway,0.6780095100853315
Ramapuram,Sun,18:30-19:00,58,Thiruvanmiyur,1.0
Ramapuram,Tue,16:30-17:00,120,Thiruvanmiyur,1.0
Ramapuram,Sun,10:30-11:00,54,Thiruvanmiyur,1.0
Valasaravakkam,Sun,15:30-16:00,85,Vadapalani,0.44833637347413957
Valasaravakkam,Sun,15:30-16:00,85,Broadway,0.5516636265258604
Porur,Sun,15:00-15:30,26,Vadapalani,0.3093563032564587
Porur,Sun,15:00-15:30,26,Thiruvanmiyur,0.33442068725167207
Porur,Sun,15:00-15:30,26,Broadway,0.35622300949186925
Iyyappanthangal,Thu,11:00-11:30,47,Vadapalani,0.2949823341666214
Iyyappanthangal,Thu,11:00-11:30,47,Thiruvanmiyur,0.43324641291721505
Iyyappanthangal,Thu,11:00-11:30,47,Broadway,0.27177125291616366
Iyyappanthangal,Sun,09:30-10:00,105,Vadapalani,0.6438209938344707
Iyyappanthangal,Sun,09:30-10:00,105,Thiruvanmiyur,0.13230141973599147
Iyyappanthangal,Sun,09:30-10:00,105,Broadway,0.223877586429538
Ramapuram,Sun,09:00-09:30,43,Thiruvanmiyur,1.0
Valasaravakkam,Fri,08:30-09:00,58,Vadapalani,0.6477730854588974
Valasaravakkam,Fri,08:30-09:00,58,Broadway,0.35222691454110255
Valasaravakkam,Thu,19:00-19:30,68,Vadapalani,0.33381642025566877
Valasaravakkam,Thu,19:00-19:30,68,Broadway,0.6661835797443313
Valasaravakkam,Sat,13:30-14:00,25,Vadapalani,0.37945140439051334
Valasaravakkam,Sat,13:30-14:00,25,Broadway,0.6205485956094867
Valasaravakkam,Fri,21:00-21:30,72,Vadapalani,0.3364411059073185
Valasaravakkam,Fri,21:00-21:30,72,Broadway,0.6635588940926815
Valasaravakkam,Fri,13:30-14:00,100,Vadapalani,0.4485135445086766
Valasaravakkam,Fri,13:30-14:00,100,Broadway,0.5514864554913234
Valasaravakkam,Mon,11:00-11:30,55,Vadapalani,0.4325846170787015
Valasaravakkam,Mon,11:00-11:30,55,Broadway,0.5674153829212985
Valasaravakkam,Sun,15:30-16:00,28,Vadapalani,0.46065163738873804
Valasaravakkam,Sun,15:30-16:00,28,Broadway,0.539348362611262
Valasaravakkam,Wed,17:00-17:30,90,Vadapalani,0.2484736100160969
Valasaravakkam,Wed,17:00-17:30,90,Broadway,0.7515263899839032
Porur,Tue,14:30-15:00,112,Vadapalani,0.32042264112635355
Porur,Tue,14:30-15:00,112,Thiruvanmiyur,0.3952547660831699
Porur,Tue,14:30-15:00,112,Broadway,0.2843225927904766
Iyyappanthangal,Mon,10:00-10:30,22,Vadapalani,0.24310972479799
Iyyappanthangal,Mon,10:00-10:30,22,Thiruvanmiyur,0.44951614591183126
Iyyappanthangal,Mon,10:00-10:30,22,Broadway,0.3073741292901787
Ramapuram,Tue,07:30-08:00,58,Thiruvanmiyur,1.0
Porur,Tue,10:30-11:00,21,Vadapalani,0.3481073471252222
Porur,Tue,10:30-11:00,21,Thiruvanmiyur,0.4289316189847905
Porur,Tue,10:30-11:00,21,Broadway,0.2229610338899874
Iyyappanthangal,Fri,09:00-09:30,83,Vadapalani,0.5882885123500373
Iyyappanthangal,Fri,09:00-09:30,83,Thiruvanmiyur,0.262848567149252
Iyyappanthangal,Fri,09:00-09:30,83,Broadway,0.14886292050071068
Porur,Mon,17:00-17:30,50,Vadapalani,0.19050195489677954
Porur,Mon,17:00-17:30,50,Thiruvanmiyur,0.48530646198357
Porur,Mon,17:00-17:30,50,Broadway,0.32419158311965035
Iyyappanthangal,Sat,15:00-15:30,49,Vadapalani,0.252381484744204
Iyyappanthangal,Sat,15:00-15:30,49,Thiruvanmiyur,0.4101733233859783
Iyyappanthangal,Sat,15:00-15:30,49,Broadway,0.33744519186981775
Porur,Wed,20:00-20:30,114,Vadapalani,0.19570129099863906
Porur,Wed,20:00-20:30,114,Thiruvanmiyur,0.4910027059905223
Porur,Wed,20:00-20:30,114,Broadway,0.3132960030108385
Ramapuram,Fri,19:00-19:30,46,Thiruvanmiyur,1.0
Ramapuram,Sat,12:30-13:00,59,Thiruvanmiyur,1.0
Ramapuram,Mon,21:30-22:00,56,Thiruvanmiyur,1.0
Iyyappanthangal,Sun,18:00-18:30,42,Vadapalani,0.2700118102397255
Iyyappanthangal,Sun,18:00-18:30,42,Thiruvanmiyur,0.49146866890564106
Iyyappanthangal,Sun,18:00-18:30,42,Broadway,0.2385195208546335
Iyyappanthangal,Thu,10:00-10:30,120,Vadapalani,0.3026118931758602
Iyyappanthangal,Thu,10:00-10:30,120,Thiruvanmiyur,0.40304413869335126
Iyyappanthangal,Thu,10:00-10:30,120,Broadway,0.2943439681307885
Valasaravakkam,Sun,15:00-15:30,81,Vadapalani,0.42867026604660724
Valasaravakkam,Sun,15:00-15:30,81,Broadway,0.5713297339533927
Ramapuram,Wed,14:00-14:30,24,Thiruvanmiyur,1.0
Porur,Mon,19:30-20:00,71,Vadapalani,0.2096791861918137
Porur,Mon,19:30-20:00,71,Thiruvanmiyur,0.5518449349916149
Porur,Mon,19:30-20:00,71,Broadway,0.23847587881657148
Iyyappanthangal,Sat,07:30-08:00,116,Vadapalani,0.6099464093150825
Iyyappanthangal,Sat,07:30-08:00,116,Thiruvanmiyur,0.2701936699323122
Iyyappanthangal,Sat,07:30-08:00,116,Broadway,0.11985992075260533
Porur,Wed,13:30-14:00,41,Vadapalani,0.2681395842165085
Porur,Wed,13:30-14:00,41,Thiruvanmiyur,0.3354502362599836
Porur,Wed,13:30-14:00,41,Broadway,0.39641017952350777
Valasaravakkam,Sun,16:00-16:30,51,Vadapalani,0.38283631623183156
Valasaravakkam,Sun,16:00-16:30,51,Broadway,0.6171636837681684
Iyyappanthangal,Fri,17:00-17:30,34,Vadapalani,0.23869445762531208
Iyyappanthangal,Fri,17:00-17:30,34,Thiruvanmiyur,0.5062935084561557
Iyyappanthangal,Fri,17:00-17:30,34,Broadway,0.2550120339185322
Valasaravakkam,Sun,16:00-16:30,93,Vadapalani,0.4035809677093572
Valasaravakkam,Sun,16:00-16:30,93,Broadway,0.5964190322906427
Ramapuram,Fri,15:30-16:00,113,Thiruvanmiyur,1.0
Iyyappanthangal,Wed,14:00-14:30,45,Vadapalani,0.30662704157994153
Iyyappanthangal,Wed,14:00-14:30,45,Thiruvanmiyur,0.3831788185735323
Iyyappanthangal,Wed,14:00-14:30,45,Broadway,0.31019413984652605
Iyyappanthangal,Tue,07:00-07:30,117,Vadapalani,0.6109015994449762
Iyyappanthangal,Tue,07:00-07:30,117,Thiruvanmiyur,0.277356158740611
Iyyappanthangal,Tue,07:00-07:30,117,Broadway,0.11174224181441271
Valasaravakkam,Sat,15:30-16:00,106,Vadapalani,0.41169232637085496
Valasaravakkam,Sat,15:30-16:00,106,Broadway,0.5883076736291449
Iyyappanthangal,Tue,16:30-17:00,24,Vadapalani,0.26479294677049864
Iyyappanthangal,Tue,16:30-17:00,24,Thiruvanmiyur,0.5368205991835034
Iyyappanthangal,Tue,16:30-17:00,24,Broadway,0.19838645404599797
Ramapuram,Tue,11:00-11:30,107,Thiruvanmiyur,1.0
Valasaravakkam,Tue,15:30-16:00,114,Vadapalani,0.3045787197732851
Valasaravakkam,Tue,15:30-16:00,114,Broadway,0.695421280226715
Porur,Tue,07:00-07:30,90,Vadapalani,0.5412701157069314
Porur,Tue,07:00-07:30,90,Thiruvanmiyur,0.3106259881422406
Porur,Tue,07:00-07:30,90,Broadway,0.14810389615082797
Valasaravakkam,Thu,16:30-17:00,67,Vadapalani,0.2749985208110156
Valasaravakkam,Thu,16:30-17:00,67,Broadway,0.7250014791889844
Porur,Wed,06:30-07:00,20,Vadapalani,0.5690790321083795
Porur,Wed,06:30-07:00,20,Thiruvanmiyur,0.31375736582305175
Porur,Wed,06:30-07:00,20,Broadway,0.11716360206856866
Porur,Wed,15:00-15:30,71,Vadapalani,0.29318345909577687
Porur,Wed,15:00-15:30,71,Thiruvanmiyur,0.40803760501264846
Porur,Wed,15:00-15:30,71,Broadway,0.29877893589157467
Ramapuram,Sun,18:00-18:30,111,Thiruvanmiyur,1.0
Valasaravakkam,Sun,20:00-20:30,40,Vadapalani,0.322113054958043
Valasaravakkam,Sun,20:00-20:30,40,Broadway,0.6778869450419569
Valasaravakkam,Sun,20:00-20:30,62,Vadapalani,0.40584273799742365
Valasaravakkam,Sun,20:00-20:30,62,Broadway,0.5941572620025762
Porur,Mon,13:30-14:00,69,Vadapalani,0.39497624416813465
Porur,Mon,13:30-14:00,69,Thiruvanmiyur,0.3666627294062164
Porur,Mon,13:30-14:00,69,Broadway,0.238361026425649
Iyyappanthangal,Tue,18:30-19:00,92,Vadapalani,0.13471072988509505
Iyyappanthangal,Tue,18:30-19:00,92,Thiruvanmiyur,0.6191713062090141
Iyyappanthangal,Tue,18:30-19:00,92,Broadway,0.246117963905891
Ramapuram,Tue,14:30-15:00,42,Thiruvanmiyur,1.0
Iyyappanthangal,Tue,07:00-07:30,28,Vadapalani,0.5872502686198914
Iyyappanthangal,Tue,07:00-07:30,28,Thiruvanmiyur,0.2734451924603703
Iyyappanthangal,Tue,07:00-07:30,28,Broadway,0.13930453891973832
Valasaravakkam,Fri,10:00-10:30,90,Vadapalani,0.3863968361447138
Valasaravakkam,Fri,10:00-10:30,90,Broadway,0.6136031638552862
Ramapuram,Tue,18:00-18:30,82,Thiruvanmiyur,1.0
Iyyappanthangal,Fri,12:30-13:00,55,Vadapalani,0.3838879721026053
Iyyappanthangal,Fri,12:30-13:00,55,Thiruvanmiyur,0.31310889322059215
Iyyappanthangal,Fri,12:30-13:00,55,Broadway,0.30300313467680257
Valasaravakkam,Thu,13:30-14:00,76,Vadapalani,0.4223411103224111
Valasaravakkam,Thu,13:30-14:00,76,Broadway,0.577658889677589
Porur,Sun,21:30-22:00,30,Vadapalani,0.2622566542783777
Porur,Sun,21:30-22:00,30,Thiruvanmiyur,0.4183327135733362
Porur,Sun,21:30-22:00,30,Broadway,0.3194106321482862
Iyyappanthangal,Sat,17:30-18:00,94,Vadapalani,0.28582744389201575
Iyyappanthangal,Sat,17:30-18:00,94,Thiruvanmiyur,0.49748889133295926
Iyyappanthangal,Sat,17:30-18:00,94,Broadway,0.21668366477502482
Ramapuram,Fri,11:00-11:30,92,Thiruvanmiyur,1.0
Porur,Thu,20:00-20:30,98,Vadapalani,0.3103568219465252
Porur,Thu,20:00-20:30,98,Thiruvanmiyur,0.42033516200322896
Porur,Thu,20:00-20:30,98,Broadway,0.26930801605024585
Porur,Tue,12:30-13:00,106,Vadapalani,0.27381921151889277
Porur,Tue,12:30-13:00,106,Thiruvanmiyur,0.38290675461980267
Porur,Tue,12:30-13:00,106,Broadway,0.34327403386130445
Iyyappanthangal,Fri,19:00-19:30,21,Vadapalani,0.259285046281447
Iyyappanthangal,Fri,19:00-19:30,21,Thiruvanmiyur,0.45940864043469753
Iyyappanthangal,Fri,19:00-19:30,21,Broadway,0.28130631328385536
Porur,Sun,07:00-07:30,64,Vadapalani,0.5998816889150611
Porur,Sun,07:00-07:30,64,Thiruvanmiyur,0.20376809906586033
Porur,Sun,07:00-07:30,64,Broadway,0.19635021201907862
Iyyappanthangal,Mon,14:30-15:00,64,Vadapalani,0.22707865147430184
Iyyappanthangal,Mon,14:30-15:00,64,Thiruvanmiyur,0.4653777652740517
Iyyappanthangal,Mon,14:30-15:00,64,Broadway,0.3075435832516465
Ramapuram,Wed,20:00-20:30,117,Thiruvanmiyur,1.0
Valasaravakkam,Wed,14:30-15:00,31,Vadapalani,0.359343363965615
Valasaravakkam,Wed,14:30-15:00,31,Broadway,0.640656636034385
Porur,Wed,15:00-15:30,57,Vadapalani,0.3125450537306068
Porur,Wed,15:00-15:30,57,Thiruvanmiyur,0.3346889384650369
Porur,Wed,15:00-15:30,57,Broadway,0.35276600780435635
Valasaravakkam,Fri,06:30-07:00,80,Vadapalani,0.7382134515701468
Valasaravakkam,Fri,06:30-07:00,80,Broadway,0.26178654842985316
Valasaravakkam,Mon,20:00-20:30,89,Vadapalani,0.2263629285941999
Valasaravakkam,Mon,20:00-20:30,89,Broadway,0.7736370714058002
Ramapuram,Sat,20:00-20:30,113,Thiruvanmiyur,1.0
Iyyappanthangal,Tue,06:00-06:30,55,Vadapalani,0.6555295123385615
Iyyappanthangal,Tue,06:00-06:30,55,Thiruvanmiyur,0.19866877734053653
Iyyappanthangal,Tue,06:00-06:30,55,Broadway,0.1458017103209019
Porur,Sun,06:30-07:00,49,Vadapalani,0.6131581488198136
Porur,Sun,06:30-07:00,49,Thiruvanmiyur,0.24959376816087564
Porur,Sun,06:30-07:00,49,Broadway,0.1372480830193108
Porur,Thu,08:00-08:30,116,Vadapalani,0.5694700732663489
Porur,Thu,08:00-08:30,116,Thiruvanmiyur,0.2264217449083284
Porur,Thu,08:00-08:30,116,Broadway,0.2041081818253227
Ramapuram,Fri,14:30-15:00,53,Thiruvanmiyur,1.0
Iyyappanthangal,Fri,20:00-20:30,115,Vadapalani,0.2631578646407908
Iyyappanthangal,Fri,20:00-20:30,115,Thiruvanmiyur,0.5228152284343536
Iyyappanthangal,Fri,20:00-20:30,115,Broadway,0.21402690692485568
Valasaravakkam,Tue,09:30-10:00,68,Vadapalani,0.7743844955185011
Valasaravakkam,Tue,09:30-10:00,68,Broadway,0.22561550448149903
Iyyappanthangal,Thu,14:30-15:00,52,Vadapalani,0.31640330855930937
Iyyappanthangal,Thu,14:30-15:00,52,Thiruvanmiyur,0.4131386600662909
Iyyappanthangal,Thu,14:30-15:00,52,Broadway,0.27045803137439967
Valasaravakkam,Thu,15:00-15:30,54,Vadapalani,0.44942813010531246
Valasaravakkam,Thu,15:00-15:30,54,Broadway,0.5505718698946875
Porur,Wed,13:30-14:00,39,Vadapalani,0.26187949881977246
Porur,Wed,13:30-14:00,39,Thiruvanmiyur,0.4243056522464303
Porur,Wed,13:30-14:00,39,Broadway,0.3138148489337973
Ramapuram,Wed,10:00-10:30,106,Thiruvanmiyur,1.0
Iyyappanthangal,Sun,18:30-19:00,80,Vadapalani,0.251979477395595
Iyyappanthangal,Sun,18:30-19:00,80,Thiruvanmiyur,0.4780914828989592
Iyyappanthangal,Sun,18:30-19:00,80,Broadway,0.26992903970544585
Ramapuram,Sat,13:30-14:00,106,Thiruvanmiyur,1.0
Valasaravakkam,Mon,09:00-09:30,116,Vadapalani,0.7358832758145116
Valasaravakkam,Mon,09:00-09:30,116,Broadway,0.26411672418548837
Ramapuram,Fri,10:30-11:00,95,Thiruvanmiyur,1.0
Porur,Sat,19:30-20:00,21,Vadapalani,0.18717094328346376
Porur,Sat,19:30-20:00,21,Thiruvanmiyur,0.5138658886043929
Porur,Sat,19:30-20:00,21,Broadway,0.29896316811214335
Valasaravakkam,Sat,12:00-12:30,77,Vadapalani,0.4322941723145292
Valasaravakkam,Sat,12:00-12:30,77,Broadway,0.5677058276854707
Porur,Thu,11:00-11:30,25,Vadapalani,0.28757276529546966
Porur,Thu,11:00-11:30,25,Thiruvanmiyur,0.4297610352520456
Porur,Thu,11:00-11:30,25,Broadway,0.2826661994524846
Ramapuram,Sun,10:30-11:00,35,Thiruvanmiyur,1.0
Valasaravakkam,Mon,12:00-12:30,24,Vadapalani,0.41478367802418153
Valasaravakkam,Mon,12:00-12:30,24,Broadway,0.5852163219758185
Ramapuram,Tue,21:30-22:00,87,Thiruvanmiyur,1.0
Ramapuram,Mon,12:00-12:30,115,Thiruvanmiyur,1.0
Ramapuram,Sat,08:30-09:00,43,Thiruvanmiyur,1.0
Porur,Fri,21:00-21:30,25,Vadapalani,0.23284244639276228
Porur,Fri,21:00-21:30,25,Thiruvanmiyur,0.4897284245876443
Porur,Fri,21:00-21:30,25,Broadway,0.27742912901959343
Iyyappanthangal,Sun,17:00-17:30,28,Vadapalani,0.3221081715573716
Iyyappanthangal,Sun,17:00-17:30,28,Thiruvanmiyur,0.5287425741012449
Iyyappanthangal,Sun,17:00-17:30,28,Broadway,0.14914925434138343
Valasaravakkam,Fri,06:30-07:00,111,Vadapalani,0.6670919892068756
Valasaravakkam,Fri,06:30-07:00,111,Broadway,0.33290801079312454
Ramapuram,Sat,12:00-12:30,23,Thiruvanmiyur,1.0
Valasaravakkam,Sun,21:00-21:30,51,Vadapalani,0.29807890623483374
Valasaravakkam,Sun,21:00-21:30,51,Broadway,0.7019210937651662
Valasaravakkam,Mon,13:00-13:30,24,Vadapalani,0.47075565230846933
Valasaravakkam,Mon,13:00-13:30,24,Broadway,0.5292443476915307
Valasaravakkam,Mon,21:00-21:30,29,Vadapalani,0.2794304033110623
Valasaravakkam,Mon,21:00-21:30,29,Broadway,0.7205695966889377
Valasaravakkam,Fri,09:30-10:00,107,Vadapalani,0.7593763553088742
